"","subject","itemID","pres.order","Item","Itemtype","Length","ColFreq","AdjFreq","NounFreq","MIScore","answer","res","RT"
"332",4,54,61,"light content","Jonly",13,1,138049,42635,0,FALSE,0,1935
"333",4,55,15,"narrow thought","Jonly",14,0,23315,257709,0,FALSE,0,1719
"334",4,56,62,"pretty animal","Jonly",13,2,95141,35105,0,FALSE,0,1268
"335",4,57,26,"quiet war","Jonly",9,12,37210,210234,0,FALSE,0,1605
"336",4,58,104,"severe home","Jonly",11,0,21417,332004,0,FALSE,1,2553
"337",4,59,100,"shallow injury","Jonly",14,0,8449,20990,0,FALSE,0,1199
"338",4,60,129,"silent force","Jonly",12,2,23400,96107,0,FALSE,0,1160
"339",4,61,42,"slim branch","Jonly",11,0,6289,16595,0,FALSE,0,1334
"340",4,62,7,"soft atmosphere","Jonly",15,0,34984,19918,0,FALSE,0,1957
"341",4,63,133,"straight heart","Jonly",14,0,50686,107598,0,FALSE,0,1294
"342",4,64,118,"sweet judgment","Jonly",14,1,34585,812,0,FALSE,0,1075
"343",4,65,60,"tall danger","Jonly",11,0,29890,24508,0,FALSE,1,1588
"344",4,66,76,"warm gift","Jonly",9,0,40333,26244,0,FALSE,0,1138
"345",4,67,22,"weak rain ","Jonly",9,0,19839,33229,0,FALSE,0,2288
"346",4,68,103,"wide market","Jonly",11,5,51059,115892,0,FALSE,0,1363
"347",4,69,83,"yellow voice","Jonly",12,0,32244,111534,0,FALSE,0,759
"348",4,70,50,"active gift","Baseline",11,0,37799,26244,0,FALSE,1,1291
"349",4,71,32,"bad lips","Baseline",8,0,123592,25883,0,FALSE,1,1549
"350",4,72,35,"bare growth","Baseline",11,0,13042,71125,0,FALSE,1,1294
"351",4,73,73,"beautiful understanding","Baseline",23,0,57918,58879,0,FALSE,1,1511
"352",4,74,87,"big atmosphere","Baseline",14,1,258911,19918,0,FALSE,1,1091
"353",4,75,2,"bitter hole","Baseline",11,0,11204,29176,0,FALSE,1,2370
"354",4,76,136,"black news","Baseline",10,5,216065,181545,0,FALSE,0,1028
"355",4,77,67,"brief decision","Baseline",14,0,24617,79176,0,FALSE,0,1931
"356",4,78,57,"broad water","Baseline",11,5,26590,220809,0,FALSE,1,2078
"357",4,79,137,"broken attention","Baseline",16,0,35921,91677,0,FALSE,0,1625
"358",4,80,106,"busy content","Baseline",12,0,25295,42635,0,FALSE,0,1295
"359",4,81,111,"careful weather","Baseline",15,0,24911,36103,0,FALSE,1,2353
"360",4,82,45,"cheap notice","Baseline",12,0,16483,29744,0,FALSE,1,1498
"361",4,83,109,"clean price","Baseline",11,0,44428,75118,0,FALSE,1,1397
"362",4,84,34,"cold love","Baseline",9,0,70610,192472,0,FALSE,1,908
"363",4,85,63,"coming judgement","Baseline",15,0,152132,812,0,FALSE,0,1496
"364",4,86,37,"dark months","Baseline",11,20,84962,144499,0,FALSE,0,2612
"365",4,87,95,"deep room","Baseline",9,1,72697,212579,0,FALSE,1,1015
"366",4,88,75,"delicious person","Baseline",16,1,7916,145013,0,FALSE,1,1269
"367",4,89,97,"early guess","Baseline",11,3,176207,59459,0,FALSE,0,1840
"368",4,90,41,"easy market","Baseline",11,2,80870,115892,0,FALSE,0,946
"369",4,91,92,"economic stone","Baseline",14,0,117932,39391,0,FALSE,0,1815
"370",4,92,82,"false tire","Baseline",10,0,19156,6860,0,FALSE,1,2296
"371",4,93,121,"famous eye","Baseline",10,2,34411,59867,0,FALSE,1,1269
"372",4,94,24,"far home","Baseline",8,0,191270,332004,0,FALSE,1,1533
"373",4,95,125,"final heart","Baseline",11,5,72740,107598,0,FALSE,0,1401
"374",4,96,48,"flat bird","Baseline",9,0,27148,25214,0,FALSE,0,1106
"375",4,97,23,"frank animal","Baseline",12,0,36780,35105,0,FALSE,1,1694
"376",4,98,39,"free voice","Baseline",10,10,130555,111534,0,FALSE,1,1476
"377",4,99,25,"front future","Baseline",12,0,133697,124902,0,FALSE,1,1952
"378",4,100,38,"full question","Baseline",13,3,113335,178198,0,FALSE,0,867
"379",4,101,43,"good moment","Baseline",11,104,510181,129776,0,FALSE,0,787
"380",4,102,44,"handsome branch","Baseline",15,0,10463,370606,0,FALSE,1,1443
"381",4,103,134,"hard injury","Baseline",11,0,168160,20990,0,FALSE,0,1459
"382",4,104,135,"heavy season","Baseline",12,1,48286,114909,0,FALSE,0,1405
"383",4,105,1,"hot parents","Baseline",11,0,70927,139186,0,FALSE,1,2414
"384",4,106,47,"light window","Baseline",12,1,138049,64072,0,FALSE,0,2440
"385",4,107,124,"long energy","Baseline",11,0,339087,88014,0,FALSE,0,1278
"386",4,108,79,"low thought","Baseline",11,0,90992,257709,0,FALSE,1,1810
"387",4,109,53,"lucky tea","Baseline",9,0,22698,26082,0,FALSE,1,1290
"388",4,110,110,"narrow force","Baseline",12,0,23315,96107,0,FALSE,1,1900
"389",4,111,115,"near feet","Baseline",9,0,94759,110485,0,FALSE,1,3009
"390",4,112,5,"open teeth","Baseline",10,1,161824,24757,0,FALSE,0,1461
"391",4,113,102,"poor war","Baseline",8,1,210234,210234,0,FALSE,1,1427
"392",4,114,132,"pretty arms","Baseline",11,3,95141,65970,0,FALSE,0,1681
"393",4,115,9,"proud idea","Baseline",10,0,24917,126766,0,FALSE,1,1341
"394",4,116,56,"quick rate","Baseline",10,3,42727,73988,0,FALSE,0,2405
"395",4,117,65,"quiet fog","Baseline",9,0,37210,7176,0,FALSE,0,1610
"396",4,118,72,"severe learner","Baseline",14,0,21417,3270,0,FALSE,1,2102
"397",4,119,77,"shallow road","Baseline",12,0,8449,97495,0,FALSE,0,1450
"398",4,120,51,"sharp debt","Baseline",10,0,24334,28828,0,FALSE,1,3600
"399",4,121,80,"short pay","Baseline",9,1,90547,111661,0,FALSE,0,2650
"400",4,122,128,"silent experience","Baseline",17,0,23400,124320,0,FALSE,1,1510
"401",4,123,36,"slim rise","Baseline",9,0,6289,41594,0,FALSE,1,1531
"402",4,124,16,"slow luck","Baseline",9,0,38788,20336,0,FALSE,1,2056
"403",4,125,112,"small look","Baseline",10,2,218756,360912,0,FALSE,0,1032
"404",4,126,113,"soft woman","Baseline",10,6,34984,198046,0,FALSE,1,2094
"405",4,127,31,"straight battle","Baseline",15,1,50686,40461,0,FALSE,0,1413
"406",4,128,17,"strong deaths","Baseline",13,0,93096,16097,0,FALSE,1,1847
"407",4,129,127,"stupid rain ","Baseline",11,1,17762,33229,0,FALSE,1,1079
"408",4,130,91,"sweet wind","Baseline",10,6,34585,47843,0,FALSE,0,1369
"409",4,131,85,"tall eyes","Baseline",9,0,29890,179554,0,FALSE,1,1235
"410",4,132,8,"thick daylight","Baseline",14,0,29284,4899,0,FALSE,1,1867
"411",4,133,96,"thin personality ","Baseline",16,0,30704,18372,0,FALSE,1,1524
"412",4,134,130,"tragic danger","Baseline",13,0,8449,24508,0,FALSE,0,1850
"413",4,135,107,"warm speed","Baseline",10,0,40333,39633,0,FALSE,0,1364
"414",4,136,116,"weak speech ","Baseline",11,0,19839,50367,0,FALSE,1,1552
"415",4,137,12,"wet sleep","Baseline",9,0,21716,49735,0,FALSE,1,1388
"416",4,138,139,"wide year","Baseline",9,0,51059,440005,0,FALSE,1,1845
"417",4,139,98,"yellow society","Baseline",14,0,32244,94963,0,FALSE,0,985
"418",5,1,10,"thick fog","JE",9,145,29284,7176,14.24,TRUE,0,2407
"419",5,2,82,"stupid idea","JE",11,112,17762,126766,12.13,TRUE,1,1148
"420",5,3,136,"thin lips ","JE",9,266,30704,25883,14.18,TRUE,0,1734
"421",5,4,95,"deep love","JE",9,140,72697,192472,11.53,TRUE,1,935
"422",5,5,53,"small room","JE",10,1010,218756,212579,11.35,TRUE,1,1157
"423",5,6,73,"long sleep","JE",10,82,339087,49735,10.71,TRUE,1,1222
"424",5,7,59,"cold tea","JE",8,37,70610,26082,12.98,TRUE,1,903
"425",5,8,35,"broken window","JE",13,249,35921,64072,13.12,TRUE,1,1579
"426",5,9,130,"final year","JE",10,620,72740,440005,10.34,TRUE,1,998
"427",5,10,40,"front tire","JE",10,139,133697,6860,12.06,TRUE,0,2962
"428",5,11,83,"famous person","JE",13,234,34411,145013,11.94,TRUE,1,1245
"429",5,12,129,"good news","JE",9,10360,510181,181545,10.13,TRUE,1,884
"430",5,13,87,"economic growth","JE",15,6627,117932,71125,12.24,TRUE,1,1881
"431",5,14,1,"black hole","JE",10,2889,216065,29176,11.36,TRUE,1,1588
"432",5,15,75,"near future","JE",11,2422,94759,124902,12.16,TRUE,1,1914
"433",5,16,76,"tragic deaths","JE",13,49,8449,16097,15.11,TRUE,0,2037
"434",5,17,92,"beautiful woman","JE",15,1386,57918,198046,11.49,TRUE,1,1332
"435",5,18,14,"handsome man","JE",12,606,10463,370606,10.59,TRUE,1,1425
"436",5,19,56,"bitter experience","JE",17,97,11204,124320,12.16,TRUE,0,2086
"437",5,20,17,"big eyes","JE",8,321,258911,179554,11.1,TRUE,1,893
"438",5,21,16,"high price","JE",10,971,259029,75118,11.1,TRUE,1,1576
"439",5,22,27,"strong wind","JE",11,238,93096,47843,12.58,TRUE,1,1263
"440",5,23,18,"clean water","JE",11,1797,44428,220809,11.33,TRUE,1,957
"441",5,24,54,"bad debt","Eonly",8,203,123592,28828,12.17,TRUE,0,1639
"442",5,25,88,"bare feet","Eonly",9,1552,13042,110485,12.33,TRUE,1,1285
"443",5,26,58,"brief moment","Eonly",12,656,24617,129776,12.1,TRUE,0,2468
"444",5,27,34,"broad daylight","Eonly",14,597,26590,4899,14.39,TRUE,0,3939
"445",5,28,84,"busy road","Eonly",9,77,25295,97495,12.51,TRUE,1,1599
"446",5,29,109,"careful attention","Eonly",17,396,24911,91677,12.6,TRUE,0,1572
"447",5,30,70,"coming months","Eonly",13,938,152132,144499,11.87,TRUE,1,1435
"448",5,31,15,"early bird","Eonly",10,178,176207,25214,11.66,TRUE,0,1074
"449",5,32,69,"easy decision","Eonly",13,217,80870,79176,12.78,TRUE,0,1310
"450",5,33,37,"false teeth","Eonly",11,200,19156,24757,14.49,TRUE,0,1945
"451",5,34,77,"flat rate","Eonly",9,125,27148,73988,12.91,TRUE,0,1284
"452",5,35,106,"free speech","Eonly",11,3214,130555,50367,12.09,TRUE,1,1048
"453",5,36,99,"full understanding","Eonly",18,198,113335,58879,12.29,TRUE,1,2097
"454",5,37,128,"hard luck","Eonly",9,93,168160,20336,11.73,TRUE,0,1499
"455",5,38,66,"low speed","Eonly",9,501,90992,39633,12.6,TRUE,0,2007
"456",5,39,79,"lucky guess","Eonly",11,30,22698,59459,13.23,TRUE,0,1568
"457",5,40,50,"open arms","Eonly",9,473,161824,65970,11.78,TRUE,0,1501
"458",5,41,20,"poor health","Eonly",11,642,66988,198218,11.49,TRUE,1,2079
"459",5,42,41,"proud parents","Eonly",13,110,24917,139186,12,TRUE,1,2913
"460",5,43,72,"quick look","Eonly",10,1038,42727,360912,10.62,TRUE,1,1858
"461",5,44,38,"sharp rise","Eonly",10,172,24334,41594,13.74,TRUE,0,1055
"462",5,45,30,"short notice","Eonly",12,516,90547,29744,12.61,TRUE,0,1496
"463",5,46,137,"slow learner","Eonly",12,68,38788,3270,13.84,TRUE,0,1567
"464",5,47,123,"active personality","Jonly",18,0,37799,18372,0,FALSE,0,1573
"465",5,48,115,"cheap pay","Jonly",9,0,16483,111661,0,FALSE,1,1074
"466",5,49,124,"dark society","Jonly",12,0,84962,94963,0,FALSE,1,1649
"467",5,50,132,"delicious season","Jonly",16,0,7916,114909,0,FALSE,1,1294
"468",5,51,112,"far eye","Jonly",7,0,191270,59867,0,FALSE,1,725
"469",5,52,9,"frank question","Jonly",14,6,36780,178198,0,FALSE,0,1501
"470",5,53,108,"hot battle","Jonly",10,1,70927,40461,0,FALSE,0,1405
"471",5,54,93,"light content","Jonly",13,1,138049,42635,0,FALSE,1,1266
"472",5,55,13,"narrow thought","Jonly",14,0,23315,257709,0,FALSE,0,1745
"473",5,56,60,"pretty animal","Jonly",13,2,95141,35105,0,FALSE,0,1297
"474",5,57,61,"quiet war","Jonly",9,12,37210,210234,0,FALSE,1,1319
"475",5,58,36,"severe home","Jonly",11,0,21417,332004,0,FALSE,1,1479
"476",5,59,63,"shallow injury","Jonly",14,0,8449,20990,0,FALSE,1,2296
"477",5,60,65,"silent force","Jonly",12,2,23400,96107,0,FALSE,1,1600
"478",5,61,28,"slim branch","Jonly",11,0,6289,16595,0,FALSE,0,1986
"479",5,62,32,"soft atmosphere","Jonly",15,0,34984,19918,0,FALSE,1,2077
"480",5,63,105,"straight heart","Jonly",14,0,50686,107598,0,FALSE,1,1129
"481",5,64,97,"sweet judgment","Jonly",14,1,34585,812,0,FALSE,1,1401
"482",5,65,107,"tall danger","Jonly",11,0,29890,24508,0,FALSE,1,1312
"483",5,66,85,"warm gift","Jonly",9,0,40333,26244,0,FALSE,1,1252
"484",5,67,91,"weak rain ","Jonly",9,0,19839,33229,0,FALSE,0,1889
"485",5,68,101,"wide market","Jonly",11,5,51059,115892,0,FALSE,1,1932
"486",5,69,24,"yellow voice","Jonly",12,0,32244,111534,0,FALSE,1,1215
"487",5,70,4,"active gift","Baseline",11,0,37799,26244,0,FALSE,1,1111
"488",5,71,135,"bad lips","Baseline",8,0,123592,25883,0,FALSE,1,1266
"489",5,72,94,"bare growth","Baseline",11,0,13042,71125,0,FALSE,1,1790
"490",5,73,138,"beautiful understanding","Baseline",23,0,57918,58879,0,FALSE,1,1265
"491",5,74,71,"big atmosphere","Baseline",14,1,258911,19918,0,FALSE,1,1122
"492",5,75,48,"bitter hole","Baseline",11,0,11204,29176,0,FALSE,1,1443
"493",5,76,7,"black news","Baseline",10,5,216065,181545,0,FALSE,1,1373
"494",5,77,64,"brief decision","Baseline",14,0,24617,79176,0,FALSE,0,2541
"495",5,78,104,"broad water","Baseline",11,5,26590,220809,0,FALSE,1,972
"496",5,79,55,"broken attention","Baseline",16,0,35921,91677,0,FALSE,1,1790
"497",5,80,90,"busy content","Baseline",12,0,25295,42635,0,FALSE,1,1706
"498",5,81,122,"careful weather","Baseline",15,0,24911,36103,0,FALSE,1,1188
"499",5,82,42,"cheap notice","Baseline",12,0,16483,29744,0,FALSE,1,2423
"500",5,83,119,"clean price","Baseline",11,0,44428,75118,0,FALSE,1,1352
"501",5,84,57,"cold love","Baseline",9,0,70610,192472,0,FALSE,1,2319
"502",5,85,29,"coming judgement","Baseline",15,0,152132,812,0,FALSE,1,2705
"503",5,86,86,"dark months","Baseline",11,20,84962,144499,0,FALSE,1,1425
"504",5,87,43,"deep room","Baseline",9,1,72697,212579,0,FALSE,1,1328
"505",5,88,2,"delicious person","Baseline",16,1,7916,145013,0,FALSE,1,1170
"506",5,89,51,"early guess","Baseline",11,3,176207,59459,0,FALSE,1,2479
"507",5,90,117,"easy market","Baseline",11,2,80870,115892,0,FALSE,1,1703
"508",5,91,44,"economic stone","Baseline",14,0,117932,39391,0,FALSE,1,2126
"509",5,92,5,"false tire","Baseline",10,0,19156,6860,0,FALSE,1,1919
"510",5,93,100,"famous eye","Baseline",10,2,34411,59867,0,FALSE,1,1218
"511",5,94,21,"far home","Baseline",8,0,191270,332004,0,FALSE,1,1208
"512",5,95,139,"final heart","Baseline",11,5,72740,107598,0,FALSE,1,1781
"513",5,96,81,"flat bird","Baseline",9,0,27148,25214,0,FALSE,1,914
"514",5,97,3,"frank animal","Baseline",12,0,36780,35105,0,FALSE,1,1947
"515",5,98,134,"free voice","Baseline",10,10,130555,111534,0,FALSE,1,1097
"516",5,99,96,"front future","Baseline",12,0,133697,124902,0,FALSE,1,1347
"517",5,100,26,"full question","Baseline",13,3,113335,178198,0,FALSE,1,1798
"518",5,101,33,"good moment","Baseline",11,104,510181,129776,0,FALSE,1,2566
"519",5,102,120,"handsome branch","Baseline",15,0,10463,370606,0,FALSE,1,1045
"520",5,103,45,"hard injury","Baseline",11,0,168160,20990,0,FALSE,0,1209
"521",5,104,78,"heavy season","Baseline",12,1,48286,114909,0,FALSE,1,2328
"522",5,105,80,"hot parents","Baseline",11,0,70927,139186,0,FALSE,1,1644
"523",5,106,52,"light window","Baseline",12,1,138049,64072,0,FALSE,1,2850
"524",5,107,12,"long energy","Baseline",11,0,339087,88014,0,FALSE,1,2720
"525",5,108,39,"low thought","Baseline",11,0,90992,257709,0,FALSE,1,1333
"526",5,109,111,"lucky tea","Baseline",9,0,22698,26082,0,FALSE,1,922
"527",5,110,8,"narrow force","Baseline",12,0,23315,96107,0,FALSE,1,2786
"528",5,111,133,"near feet","Baseline",9,0,94759,110485,0,FALSE,1,1458
"529",5,112,116,"open teeth","Baseline",10,1,161824,24757,0,FALSE,1,800
"530",5,113,113,"poor war","Baseline",8,1,210234,210234,0,FALSE,1,753
"531",5,114,23,"pretty arms","Baseline",11,3,95141,65970,0,FALSE,1,1971
"532",5,115,47,"proud idea","Baseline",10,0,24917,126766,0,FALSE,1,2886
"533",5,116,102,"quick rate","Baseline",10,3,42727,73988,0,FALSE,1,1961
"534",5,117,114,"quiet fog","Baseline",9,0,37210,7176,0,FALSE,1,2385
"535",5,118,127,"severe learner","Baseline",14,0,21417,3270,0,FALSE,1,2424
"536",5,119,89,"shallow road","Baseline",12,0,8449,97495,0,FALSE,0,1800
"537",5,120,49,"sharp debt","Baseline",10,0,24334,28828,0,FALSE,1,1772
"538",5,121,103,"short pay","Baseline",9,1,90547,111661,0,FALSE,1,1358
"539",5,122,126,"silent experience","Baseline",17,0,23400,124320,0,FALSE,1,1409
"540",5,123,6,"slim rise","Baseline",9,0,6289,41594,0,FALSE,1,1436
"541",5,124,46,"slow luck","Baseline",9,0,38788,20336,0,FALSE,1,2227
"542",5,125,67,"small look","Baseline",10,2,218756,360912,0,FALSE,1,2580
"543",5,126,110,"soft woman","Baseline",10,6,34984,198046,0,FALSE,1,1175
"544",5,127,121,"straight battle","Baseline",15,1,50686,40461,0,FALSE,1,1396
"545",5,128,11,"strong deaths","Baseline",13,0,93096,16097,0,FALSE,1,2680
"546",5,129,98,"stupid rain ","Baseline",11,1,17762,33229,0,FALSE,1,1464
"547",5,130,74,"sweet wind","Baseline",10,6,34585,47843,0,FALSE,1,1456
"548",5,131,19,"tall eyes","Baseline",9,0,29890,179554,0,FALSE,1,1009
"549",5,132,25,"thick daylight","Baseline",14,0,29284,4899,0,FALSE,1,2161
"550",5,133,68,"thin personality ","Baseline",16,0,30704,18372,0,FALSE,1,1586
"551",5,134,22,"tragic danger","Baseline",13,0,8449,24508,0,FALSE,1,1411
"552",5,135,131,"warm speed","Baseline",10,0,40333,39633,0,FALSE,1,1211
"553",5,136,118,"weak speech ","Baseline",11,0,19839,50367,0,FALSE,0,2120
"554",5,137,62,"wet sleep","Baseline",9,0,21716,49735,0,FALSE,1,2765
"555",5,138,125,"wide year","Baseline",9,0,51059,440005,0,FALSE,1,1231
"556",5,139,31,"yellow society","Baseline",14,0,32244,94963,0,FALSE,1,1203
"557",6,1,135,"thick fog","JE",9,145,29284,7176,14.24,TRUE,1,1305
"558",6,2,35,"stupid idea","JE",11,112,17762,126766,12.13,TRUE,1,1866
"559",6,3,2,"thin lips ","JE",9,266,30704,25883,14.18,TRUE,1,1731
"560",6,4,132,"deep love","JE",9,140,72697,192472,11.53,TRUE,1,933
"561",6,5,128,"small room","JE",10,1010,218756,212579,11.35,TRUE,1,1791
"562",6,6,46,"long sleep","JE",10,82,339087,49735,10.71,TRUE,1,976
"563",6,7,134,"cold tea","JE",8,37,70610,26082,12.98,TRUE,1,1197
"564",6,8,50,"broken window","JE",13,249,35921,64072,13.12,TRUE,1,1618
"565",6,9,10,"final year","JE",10,620,72740,440005,10.34,TRUE,1,1172
"566",6,10,34,"front tire","JE",10,139,133697,6860,12.06,TRUE,1,2252
"567",6,11,95,"famous person","JE",13,234,34411,145013,11.94,TRUE,1,1164
"568",6,12,47,"good news","JE",9,10360,510181,181545,10.13,TRUE,1,1008
"569",6,13,60,"economic growth","JE",15,6627,117932,71125,12.24,TRUE,1,1164
"570",6,14,91,"black hole","JE",10,2889,216065,29176,11.36,TRUE,1,1433
"571",6,15,66,"near future","JE",11,2422,94759,124902,12.16,TRUE,0,1973
"572",6,16,136,"tragic deaths","JE",13,49,8449,16097,15.11,TRUE,0,1517
"573",6,17,45,"beautiful woman","JE",15,1386,57918,198046,11.49,TRUE,1,1029
"574",6,18,57,"handsome man","JE",12,606,10463,370606,10.59,TRUE,1,1554
"575",6,19,43,"bitter experience","JE",17,97,11204,124320,12.16,TRUE,1,2836
"576",6,20,106,"big eyes","JE",8,321,258911,179554,11.1,TRUE,1,998
"577",6,21,105,"high price","JE",10,971,259029,75118,11.1,TRUE,1,1769
"578",6,22,109,"strong wind","JE",11,238,93096,47843,12.58,TRUE,1,941
"579",6,23,30,"clean water","JE",11,1797,44428,220809,11.33,TRUE,1,1124
"580",6,24,58,"bad debt","Eonly",8,203,123592,28828,12.17,TRUE,1,1748
"581",6,25,25,"bare feet","Eonly",9,1552,13042,110485,12.33,TRUE,1,1830
"582",6,26,3,"brief moment","Eonly",12,656,24617,129776,12.1,TRUE,1,1862
"583",6,27,17,"broad daylight","Eonly",14,597,26590,4899,14.39,TRUE,0,1965
"584",6,28,26,"busy road","Eonly",9,77,25295,97495,12.51,TRUE,1,1377
"585",6,29,36,"careful attention","Eonly",17,396,24911,91677,12.6,TRUE,0,1948
"586",6,30,54,"coming months","Eonly",13,938,152132,144499,11.87,TRUE,0,1891
"587",6,31,71,"early bird","Eonly",10,178,176207,25214,11.66,TRUE,0,1677
"588",6,32,4,"easy decision","Eonly",13,217,80870,79176,12.78,TRUE,1,1831
"589",6,33,122,"false teeth","Eonly",11,200,19156,24757,14.49,TRUE,0,1528
"590",6,34,33,"flat rate","Eonly",9,125,27148,73988,12.91,TRUE,1,1970
"591",6,35,87,"free speech","Eonly",11,3214,130555,50367,12.09,TRUE,1,1644
"592",6,36,123,"full understanding","Eonly",18,198,113335,58879,12.29,TRUE,1,1326
"593",6,37,110,"hard luck","Eonly",9,93,168160,20336,11.73,TRUE,1,870
"594",6,38,113,"low speed","Eonly",9,501,90992,39633,12.6,TRUE,0,955
"595",6,39,22,"lucky guess","Eonly",11,30,22698,59459,13.23,TRUE,1,1315
"596",6,40,69,"open arms","Eonly",9,473,161824,65970,11.78,TRUE,1,1995
"597",6,41,93,"poor health","Eonly",11,642,66988,198218,11.49,TRUE,1,1446
"598",6,42,101,"proud parents","Eonly",13,110,24917,139186,12,TRUE,0,2298
"599",6,43,23,"quick look","Eonly",10,1038,42727,360912,10.62,TRUE,1,1099
"600",6,44,127,"sharp rise","Eonly",10,172,24334,41594,13.74,TRUE,0,1440
"601",6,45,75,"short notice","Eonly",12,516,90547,29744,12.61,TRUE,1,1276
"602",6,46,130,"slow learner","Eonly",12,68,38788,3270,13.84,TRUE,0,1551
"603",6,47,94,"active personality","Jonly",18,0,37799,18372,0,FALSE,0,1304
"604",6,48,111,"cheap pay","Jonly",9,0,16483,111661,0,FALSE,1,965
"605",6,49,81,"dark society","Jonly",12,0,84962,94963,0,FALSE,0,1212
"606",6,50,67,"delicious season","Jonly",16,0,7916,114909,0,FALSE,1,2404
"607",6,51,125,"far eye","Jonly",7,0,191270,59867,0,FALSE,1,924
"608",6,52,112,"frank question","Jonly",14,6,36780,178198,0,FALSE,0,956
"609",6,53,116,"hot battle","Jonly",10,1,70927,40461,0,FALSE,1,1867
"610",6,54,133,"light content","Jonly",13,1,138049,42635,0,FALSE,0,1445
"611",6,55,16,"narrow thought","Jonly",14,0,23315,257709,0,FALSE,0,970
"612",6,56,102,"pretty animal","Jonly",13,2,95141,35105,0,FALSE,0,1021
"613",6,57,86,"quiet war","Jonly",9,12,37210,210234,0,FALSE,0,2066
"614",6,58,96,"severe home","Jonly",11,0,21417,332004,0,FALSE,1,2336
"615",6,59,84,"shallow injury","Jonly",14,0,8449,20990,0,FALSE,1,1877
"616",6,60,79,"silent force","Jonly",12,2,23400,96107,0,FALSE,0,1853
"617",6,61,37,"slim branch","Jonly",11,0,6289,16595,0,FALSE,1,3006
"618",6,62,78,"soft atmosphere","Jonly",15,0,34984,19918,0,FALSE,1,1241
"619",6,63,28,"straight heart","Jonly",14,0,50686,107598,0,FALSE,1,2793
"620",6,64,137,"sweet judgment","Jonly",14,1,34585,812,0,FALSE,1,1743
"621",6,65,29,"tall danger","Jonly",11,0,29890,24508,0,FALSE,1,1837
"622",6,66,18,"warm gift","Jonly",9,0,40333,26244,0,FALSE,1,2397
"623",6,67,139,"weak rain ","Jonly",9,0,19839,33229,0,FALSE,0,1252
"624",6,68,56,"wide market","Jonly",11,5,51059,115892,0,FALSE,0,1048
"625",6,69,11,"yellow voice","Jonly",12,0,32244,111534,0,FALSE,0,1706
"626",6,70,31,"active gift","Baseline",11,0,37799,26244,0,FALSE,1,2043
"627",6,71,129,"bad lips","Baseline",8,0,123592,25883,0,FALSE,0,1421
"628",6,72,15,"bare growth","Baseline",11,0,13042,71125,0,FALSE,1,1634
